Province/State,Country/Region,Lat,Long,Date,Confirmed,Deaths,Recovered,WHO Region
Beijing,China,40.1824,116.4142,4/22/20,593,8,518,wpro
Chongqing,China,30.0572,107.874,4/22/20,579,6,570,wpro
Fujian,China,26.0789,117.9874,4/22/20,355,1,342,wpro
Gansu,China,37.8099,101.0583,4/22/20,139,2,137,wpro
Guangdong,China,23.3417,113.4244,4/22/20,1582,8,1511,wpro
Guangxi,China,23.8298,108.7881,4/22/20,254,2,252,wpro
Guizhou,China,26.8154,106.8748,4/22/20,147,2,145,wpro
Hainan,China,19.1959,109.7453,4/22/20,168,6,162,wpro
Hebei,China,39.549,116.1306,4/22/20,328,6,317,wpro
Heilongjiang,China,47.861999999999995,127.7615,4/22/20,921,13,0,wpro
Henan,China,33.882,113.61399999999999,4/22/20,1276,22,0,wpro
Hong Kong,China,22.3,114.2,4/22/20,1033,4,678,wpro
Hubei,China,30.9756,112.2707,4/22/20,68128,4512,63519,wpro
Hunan,China,27.6104,111.7088,4/22/20,1019,4,1015,wpro
Inner Mongolia,China,44.0935,113.9448,4/22/20,194,1,108,wpro
Jiangsu,China,32.9711,119.455,4/22/20,653,0,645,wpro
Jiangxi,China,27.614,115.7221,4/22/20,937,1,936,wpro
Jilin,China,43.6661,126.1923,4/22/20,106,1,98,wpro
Liaoning,China,41.2956,122.6085,4/22/20,146,2,143,wpro
Macau,China,22.1667,113.55,4/22/20,45,0,26,wpro
Ningxia,China,37.2692,106.1655,4/22/20,75,0,75,wpro
Qinghai,China,35.7452,95.9956,4/22/20,18,0,18,wpro
Shaanxi,China,35.1917,108.8701,4/22/20,279,3,253,wpro
Shandong,China,36.3427,118.1498,4/22/20,787,7,766,wpro
Shanghai,China,31.201999999999998,121.4491,4/22/20,639,7,0,wpro
Shanxi,China,37.5777,112.2922,4/22/20,197,0,140,wpro
Sichuan,China,30.6171,102.7103,4/22/20,561,3,556,wpro
Tianjin,China,39.3054,117.323,4/22/20,189,3,176,wpro
Tibet,China,31.6927,88.0924,4/22/20,1,0,1,wpro
Xinjiang,China,41.1129,85.2401,4/22/20,76,3,73,wpro
Yunnan,China,24.974,101.48700000000001,4/22/20,184,2,0,wpro
Zhejiang,China,29.1832,120.0934,4/22/20,1268,1,1252,wpro
,Colombia,4.5709,-74.2973,4/22/20,4356,206,870,paho
,Congo (Brazzaville),-4.0383,21.7587,4/22/20,186,6,16,afro
,Congo (Kinshasa),-4.0383,21.7587,4/22/20,359,25,45,afro
,Costa Rica,9.7489,-83.7534,4/22/20,681,6,180,paho
,Cote d'Ivoire,7.54,-5.5471,4/22/20,952,14,310,afro
,Croatia,45.1,15.2,4/22/20,1950,48,869,euro
,Diamond Princess,0.0,0.0,4/22/20,712,13,644,
,Cuba,22.0,-80.0,4/22/20,1189,40,341,paho
,Cyprus,35.1264,33.4299,4/22/20,790,13,98,euro
,Czechia,49.8175,15.472999999999999,4/22/20,7132,208,0,euro
Faroe Islands,Denmark,61.8926,-6.9118,4/22/20,185,0,178,euro
Greenland,Denmark,71.7069,-42.6043,4/22/20,11,0,11,euro
,Denmark,56.2639,9.5018,4/22/20,7912,384,5087,euro
,Djibouti,11.8251,42.5903,4/22/20,974,2,183,emro
,Dominican Republic,18.7357,-70.1627,4/22/20,5300,260,581,paho
,Ecuador,-1.8312,-78.1834,4/22/20,10850,537,1262,paho
,Egypt,26.0,30.0,4/22/20,3659,276,935,emro
,El Salvador,13.7942,-88.8965,4/22/20,237,7,63,paho
,Equatorial Guinea,1.5,10.0,4/22/20,84,1,7,afro
,Eritrea,15.1794,39.7823,4/22/20,39,0,6,afro
,Estonia,58.5953,25.0136,4/22/20,1559,44,184,euro
,Eswatini,-26.5225,31.4659,4/22/20,31,1,8,afro
,Ethiopia,9.145,40.4897,4/22/20,116,3,21,afro
,Fiji,-17.7134,178.065,4/22/20,18,0,8,wpro
,Finland,64.0,26.0,4/22/20,4129,149,2000,euro
French Guiana,France,3.9339,-53.1258,4/22/20,97,1,83,euro
French Polynesia,France,-17.6797,149.4068,4/22/20,57,0,35,euro
Guadeloupe,France,16.25,-61.5833,4/22/20,148,12,73,euro
Mayotte,France,-12.8275,45.1662,4/22/20,326,4,125,euro
New Caledonia,France,-20.9043,165.618,4/22/20,18,0,17,euro
Reunion,France,-21.1351,55.2471,4/22/20,410,0,238,euro
Saint Barthelemy,France,17.9,-62.8333,4/22/20,6,0,6,euro
St Martin,France,18.0708,-63.0501,4/22/20,38,2,19,euro
Martinique,France,14.6415,-61.0242,4/22/20,164,14,73,euro
,France,46.2276,2.2137,4/22/20,154715,21309,39988,euro
,Gabon,-0.8037,11.6094,4/22/20,166,1,24,afro
,Gambia,13.4432,-15.3101,4/22/20,10,1,2,afro
,Georgia,42.3154,43.3569,4/22/20,416,5,107,euro
,Germany,51.0,9.0,4/22/20,150648,5279,99400,euro
,Ghana,7.9465,-1.0232,4/22/20,1154,9,99,afro
,Greece,39.0742,21.8243,4/22/20,2408,121,577,euro
,Guatemala,15.7835,-90.2308,4/22/20,316,8,24,paho
,Guinea,9.9456,-9.6966,4/22/20,761,6,164,afro
,Guyana,5.0,-58.75,4/22/20,67,7,9,paho
,Haiti,18.9712,-72.2852,4/22/20,62,4,2,paho
,Holy See,41.9029,12.4534,4/22/20,9,0,2,euro
,Honduras,15.2,-86.2419,4/22/20,510,46,30,paho
,Hungary,47.1625,19.5033,4/22/20,2168,225,295,euro
,Iceland,64.9631,-19.0208,4/22/20,1785,10,1462,euro
,India,21.0,78.0,4/22/20,21370,681,4370,searo
,Indonesia,-0.7893,113.9213,4/22/20,7418,635,913,searo
,Iran,32.0,53.0,4/22/20,85996,5391,63113,emro
,Iraq,33.0,44.0,4/22/20,1631,83,1146,emro
,Ireland,53.1424,-7.6921,4/22/20,16671,769,9233,euro
,Israel,31.0,35.0,4/22/20,14498,189,5215,euro
,Italy,43.0,12.0,4/22/20,187327,25085,54543,euro
,Jamaica,18.1096,-77.2975,4/22/20,233,6,27,paho
,Japan,36.0,138.0,4/22/20,11512,281,1356,wpro
,Jordan,31.24,36.51,4/22/20,435,7,315,emro
,Kazakhstan,48.0196,66.9237,4/22/20,2135,19,515,euro
,Kenya,-0.0236,37.9062,4/22/20,303,14,74,afro
,South Korea,36.0,128.0,4/22/20,10694,238,8277,wpro
,Kuwait,29.5,47.75,4/22/20,2248,13,443,emro
,Kyrgyzstan,41.2044,74.7661,4/22/20,612,7,254,euro
,Latvia,56.8796,24.6032,4/22/20,761,11,133,euro
,Lebanon,33.8547,35.8623,4/22/20,682,22,113,emro
,Liberia,6.4281,-9.4295,4/22/20,101,8,20,afro
,Liechtenstein,47.14,9.55,4/22/20,81,1,55,euro
,Lithuania,55.1694,23.8813,4/22/20,1370,38,357,euro
,Luxembourg,49.8153,6.1296,4/22/20,3654,80,711,euro
,Madagascar,-18.7669,46.8691,4/22/20,121,0,52,afro
,Malaysia,2.5,112.5,4/22/20,5532,93,3452,wpro
,Maldives,3.2028,73.2207,4/22/20,86,0,16,searo
,Malta,35.9375,14.3754,4/22/20,444,3,165,euro
,Mauritania,21.0079,10.9408,4/22/20,7,1,6,afro
,Mauritius,-20.2,57.5,4/22/20,329,9,261,afro
,Mexico,23.6345,-102.5528,4/22/20,10544,970,2627,paho
,Moldova,47.4116,28.3699,4/22/20,2778,75,560,euro
,Monaco,43.7333,7.4167,4/22/20,94,3,26,euro
,Mongolia,46.8625,103.8467,4/22/20,35,0,8,wpro
,Montenegro,42.5,19.3,4/22/20,315,5,116,euro
,Morocco,31.7917,-7.0926,4/22/20,3446,149,417,emro
,Namibia,-22.9576,18.4904,4/22/20,16,0,6,afro
,Nepal,28.1667,84.25,4/22/20,45,0,7,searo
Aruba,Netherlands,12.5186,-70.0358,4/22/20,100,2,68,euro
Curacao,Netherlands,12.1696,-68.99,4/22/20,14,1,11,euro
Sint Maarten,Netherlands,18.0425,-63.0548,4/22/20,71,11,22,euro
,Netherlands,52.1326,5.2913,4/22/20,34842,4054,0,euro
,New Zealand,-40.9006,174.886,4/22/20,1451,14,1036,wpro
,Nicaragua,12.8654,-85.2072,4/22/20,10,2,7,paho
,Niger,17.6078,8.0817,4/22/20,662,22,193,afro
,Nigeria,9.082,8.6753,4/22/20,873,28,197,afro
,North Macedonia,41.6086,21.7453,4/22/20,1259,56,272,euro
,Norway,60.472,8.4689,4/22/20,7338,187,32,euro
,Oman,21.0,57.0,4/22/20,1614,8,238,emro
,Pakistan,30.3753,69.3451,4/22/20,10076,212,2156,emro
,Panama,8.538,-80.7821,4/22/20,4821,141,231,paho
,Papua New Guinea,-6.315,143.9555,4/22/20,8,0,0,wpro
,Paraguay,-23.4425,-58.4438,4/22/20,213,9,62,paho
,Peru,-9.19,-75.0152,4/22/20,19250,530,7027,paho
,Philippines,13.0,122.0,4/22/20,6710,446,693,wpro
,Poland,51.9194,19.1451,4/22/20,10169,426,1513,euro
,Portugal,39.3999,-8.2245,4/22/20,21982,785,1143,euro
,Qatar,25.3548,51.1839,4/22/20,7141,10,689,emro
,Romania,45.9432,24.9668,4/22/20,9710,524,2406,euro
,Russia,60.0,90.0,4/22/20,57999,513,4420,euro
,Rwanda,-1.9403,29.8739,4/22/20,153,0,84,afro
,Saint Lucia,13.9094,-60.9789,4/22/20,15,0,15,paho
,Saint Vincent and the Grenadines,12.9843,-61.2872,4/22/20,13,0,3,paho
,San Marino,43.9424,12.4578,4/22/20,488,40,62,euro
,Saudi Arabia,24.0,45.0,4/22/20,12772,114,1812,emro
,Senegal,14.4974,-14.4524,4/22/20,442,6,253,afro
,Serbia,44.0165,21.0059,4/22/20,7144,134,1025,euro
,Seychelles,-4.6796,55.492,4/22/20,11,0,5,afro
,Singapore,1.2833,103.8333,4/22/20,10141,12,896,wpro
,Slovakia,48.669,19.699,4/22/20,1244,14,284,euro
,Slovenia,46.1512,14.9955,4/22/20,1353,79,205,euro
,Somalia,5.1521,46.1996,4/22/20,286,8,4,emro
,South Africa,-30.5595,22.9375,4/22/20,3635,65,1055,afro
,Spain,40.0,-4.0,4/22/20,208389,21717,85915,euro
,Sri Lanka,7.0,81.0,4/22/20,330,7,105,searo
,Sudan,12.8628,30.2176,4/22/20,140,13,12,emro
,Suriname,3.9193,-56.0278,4/22/20,10,1,6,paho
,Sweden,63.0,16.0,4/22/20,16004,1937,0,euro
,Switzerland,46.8182,8.2275,4/22/20,28268,1509,19900,euro
,Taiwan*,23.7,121.0,4/22/20,426,6,236,wpro
,Tanzania,-6.369,34.8888,4/22/20,284,10,11,afro
,Thailand,15.0,101.0,4/22/20,2826,49,2352,searo
,Togo,8.6195,0.8248,4/22/20,88,6,56,afro
,Trinidad and Tobago,10.6918,-61.2225,4/22/20,115,8,37,paho
,Tunisia,34.0,9.0,4/22/20,909,38,190,emro
,Turkey,38.9637,35.2433,4/22/20,98674,2376,16477,euro
,Uganda,1.0,32.0,4/22/20,63,0,45,afro
,Ukraine,48.3794,31.1656,4/22/20,6592,174,424,euro
,United Arab Emirates,24.0,54.0,4/22/20,8238,52,1546,emro
Bermuda,United Kingdom,32.3078,-64.7505,4/22/20,99,5,39,euro
Cayman Islands,United Kingdom,19.3133,-81.2546,4/22/20,66,1,7,euro
Channel Islands,United Kingdom,49.3723,-2.3644,4/22/20,498,28,285,euro
Gibraltar,United Kingdom,36.1408,-5.3536,4/22/20,132,0,127,euro
Isle of Man,United Kingdom,54.2361,-4.5481,4/22/20,307,15,212,euro
Montserrat,United Kingdom,16.7425,-62.1874,4/22/20,11,0,2,euro
,United Kingdom,55.3781,-3.4360000000000004,4/22/20,133495,21060,0,euro
,Uruguay,-32.5228,-55.7658,4/22/20,549,12,337,paho
,US,37.0902,-95.7129,4/22/20,840351,47412,77366,paho
,Uzbekistan,41.3775,64.5853,4/22/20,1716,7,450,euro
,Venezuela,6.4238,-66.5897,4/22/20,288,10,122,paho
,Vietnam,16.0,108.0,4/22/20,268,0,223,wpro
,Zambia,-15.4167,28.2833,4/22/20,74,3,35,afro
,Zimbabwe,-20.0,30.0,4/22/20,28,4,2,afro
Diamond Princess,Canada,0.0,0.0,4/22/20,0,1,0,paho
,Dominica,15.415,-61.371,4/22/20,16,0,9,paho
,Grenada,12.1165,-61.678999999999995,4/22/20,15,0,0,paho
,Mozambique,-18.665695,35.529562,4/22/20,41,0,0,afro
,Syria,34.802075,38.99681500000001,4/22/20,42,3,0,emro
,Timor-Leste,-8.874217,125.727539,4/22/20,23,0,0,searo
,Belize,13.1939,-59.5432,4/22/20,18,2,2,paho
,Laos,19.856270000000002,102.495496,4/22/20,19,0,0,wpro
,Libya,26.3351,17.228331,4/22/20,59,1,15,emro
,West Bank and Gaza,31.9522,35.2332,4/22/20,335,2,71,emro
,Guinea-Bissau,11.8037,-15.1804,4/22/20,50,0,3,afro
,Mali,17.570692,-3.996166000000001,4/22/20,293,17,73,afro
,Saint Kitts and Nevis,17.357822,-62.782998,4/22/20,15,0,1,paho
Northwest Territories,Canada,64.8255,-124.8457,4/22/20,5,0,0,paho
Yukon,Canada,64.2823,-135.0,4/22/20,11,0,0,paho
,Kosovo,42.602636,20.902977,4/22/20,630,18,138,euro
,Burma,21.9162,95.956,4/22/20,123,5,7,searo
Anguilla,United Kingdom,18.2206,-63.0686,4/22/20,3,0,1,euro
British Virgin Islands,United Kingdom,18.4207,-64.64,4/22/20,5,1,3,euro
Turks and Caicos Islands,United Kingdom,21.69400000000001,-71.7979,4/22/20,11,1,4,euro
,MS Zaandam,0.0,0.0,4/22/20,9,2,0,
,Botswana,-22.3285,24.6849,4/22/20,22,1,0,afro
,Burundi,-3.3731,29.9189,4/22/20,11,1,4,afro
,Sierra Leone,8.460555000000001,-11.779889,4/22/20,61,0,6,afro
,Malawi,-13.254307999999998,34.301525,4/22/20,23,3,3,afro
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,4/22/20,11,0,3,euro
Saint Pierre and Miquelon,France,46.8852,-56.3159,4/22/20,1,0,0,euro
,South Sudan,6.8770000000000024,31.307,4/22/20,4,0,0,afro
,Western Sahara,24.2155,-12.8858,4/22/20,6,0,0,afro
,Sao Tome and Principe,0.18636,6.613081,4/22/20,4,0,0,afro
,Yemen,15.552726999999999,48.516388,4/22/20,1,0,0,emro
,Comoros,-11.6455,43.3333,4/22/20,0,0,0,afro
,Tajikistan,38.861034000000004,71.276093,4/22/20,0,0,0,euro
,Lesotho,-29.609988,28.233608,4/22/20,0,0,0,afro
,Afghanistan,33.0,65.0,4/23/20,1279,42,179,emro
,Albania,41.1533,20.1683,4/23/20,663,27,385,euro
,Algeria,28.0339,1.6596,4/23/20,3007,407,1355,afro
,Andorra,42.5063,1.5218,4/23/20,723,37,333,euro
,Angola,-11.2027,17.8739,4/23/20,25,2,6,afro
,Antigua and Barbuda,17.0608,-61.7964,4/23/20,24,3,10,paho
,Argentina,-38.4161,-63.6167,4/23/20,3435,165,919,paho
,Armenia,40.0691,45.0382,4/23/20,1523,24,659,euro
Australian Capital Territory,Australia,-35.4735,149.0124,4/23/20,104,3,93,wpro
New South Wales,Australia,-33.8688,151.2093,4/23/20,2976,31,2006,wpro
Northern Territory,Australia,-12.4634,130.8456,4/23/20,28,0,16,wpro
Queensland,Australia,-28.0167,153.4,4/23/20,1026,6,738,wpro
South Australia,Australia,-34.9285,138.6007,4/23/20,438,4,394,wpro
Tasmania,Australia,-41.4545,145.9707,4/23/20,207,8,91,wpro
Victoria,Australia,-37.8136,144.9631,4/23/20,1337,16,1251,wpro
Western Australia,Australia,-31.9505,115.8605,4/23/20,546,7,458,wpro
,Austria,47.5162,14.5501,4/23/20,15002,522,11694,euro
,Azerbaijan,40.1431,47.5769,4/23/20,1548,20,948,euro
,Bahamas,25.0343,-77.3963,4/23/20,72,11,14,paho
,Bahrain,26.0275,50.55,4/23/20,2217,8,1082,emro
,Bangladesh,23.685,90.3563,4/23/20,4186,127,108,searo
,Barbados,13.1939,-59.5432,4/23/20,76,6,30,paho
,Belarus,53.7098,27.9534,4/23/20,8022,60,938,euro
,Belgium,50.8333,4.0,4/23/20,42797,6490,9800,euro
,Benin,9.3077,2.3158,4/23/20,54,1,27,afro
,Bhutan,27.5142,90.4336,4/23/20,7,0,3,searo
,Bolivia,-16.2902,-63.5887,4/23/20,703,43,44,paho
,Bosnia and Herzegovina,43.9159,17.6791,4/23/20,1413,54,485,euro
,Brazil,-14.235,-51.9253,4/23/20,50036,3331,26573,paho
,Brunei,4.5353,114.7277,4/23/20,138,1,119,wpro
,Bulgaria,42.7339,25.4858,4/23/20,1097,52,190,euro
,Burkina Faso,12.2383,-1.5616,4/23/20,616,41,410,afro
,Cabo Verde,16.5388,-23.0418,4/23/20,82,1,1,afro
,Cambodia,11.55,104.9167,4/23/20,122,0,110,wpro
,Cameroon,3.8480000000000003,11.5021,4/23/20,1334,43,0,afro
Alberta,Canada,53.9333,-116.5765,4/23/20,3720,68,0,paho
British Columbia,Canada,49.2827,-123.1207,4/23/20,1824,94,0,paho
Grand Princess,Canada,37.6489,-122.6655,4/23/20,13,0,0,paho
Manitoba,Canada,53.7609,-98.8139,4/23/20,262,6,0,paho
New Brunswick,Canada,46.5653,-66.4619,4/23/20,118,0,0,paho
Newfoundland and Labrador,Canada,53.1355,-57.6604,4/23/20,256,3,0,paho
Nova Scotia,Canada,44.681999999999995,-63.7443,4/23/20,827,16,0,paho
Ontario,Canada,51.2538,-85.3232,4/23/20,14068,806,0,paho
Prince Edward Island,Canada,46.5107,-63.4168,4/23/20,26,0,0,paho
Quebec,Canada,52.9399,-73.5491,4/23/20,21838,1243,0,paho
Saskatchewan,Canada,52.9399,-106.4509,4/23/20,331,4,0,paho
,Central African Republic,6.6111,20.9394,4/23/20,16,0,10,afro
,Chad,15.4542,18.7322,4/23/20,33,0,8,afro
,Chile,-35.6751,-71.543,4/23/20,11812,168,5804,paho
Anhui,China,31.8257,117.2264,4/23/20,991,6,984,wpro
Beijing,China,40.1824,116.4142,4/23/20,593,8,524,wpro
Chongqing,China,30.0572,107.874,4/23/20,579,6,573,wpro
Fujian,China,26.0789,117.9874,4/23/20,355,1,346,wpro
Gansu,China,37.8099,101.0583,4/23/20,139,2,137,wpro
Guangdong,China,23.3417,113.4244,4/23/20,1585,8,1528,wpro
Guangxi,China,23.8298,108.7881,4/23/20,254,2,252,wpro
Guizhou,China,26.8154,106.8748,4/23/20,147,2,145,wpro
Hainan,China,19.1959,109.7453,4/23/20,168,6,162,wpro
Hebei,China,39.549,116.1306,4/23/20,328,6,317,wpro
Heilongjiang,China,47.861999999999995,127.7615,4/23/20,928,13,0,wpro
Henan,China,33.882,113.61399999999999,4/23/20,1276,22,0,wpro
Hong Kong,China,22.3,114.2,4/23/20,1035,4,699,wpro
Hubei,China,30.9756,112.2707,4/23/20,68128,4512,63569,wpro
Hunan,China,27.6104,111.7088,4/23/20,1019,4,1015,wpro
Inner Mongolia,China,44.0935,113.9448,4/23/20,194,1,108,wpro
Jiangsu,China,32.9711,119.455,4/23/20,653,0,646,wpro
Jiangxi,China,27.614,115.7221,4/23/20,937,1,936,wpro
Jilin,China,43.6661,126.1923,4/23/20,108,1,99,wpro
Liaoning,China,41.2956,122.6085,4/23/20,146,2,143,wpro
Macau,China,22.1667,113.55,4/23/20,45,0,27,wpro
Ningxia,China,37.2692,106.1655,4/23/20,75,0,75,wpro
Qinghai,China,35.7452,95.9956,4/23/20,18,0,18,wpro
Shaanxi,China,35.1917,108.8701,4/23/20,279,3,253,wpro
Shandong,China,36.3427,118.1498,4/23/20,787,7,766,wpro
Shanghai,China,31.201999999999998,121.4491,4/23/20,641,7,0,wpro
Shanxi,China,37.5777,112.2922,4/23/20,197,0,142,wpro
Sichuan,China,30.6171,102.7103,4/23/20,561,3,558,wpro
Tianjin,China,39.3054,117.323,4/23/20,189,3,179,wpro
Tibet,China,31.6927,88.0924,4/23/20,1,0,1,wpro
Xinjiang,China,41.1129,85.2401,4/23/20,76,3,73,wpro
Yunnan,China,24.974,101.48700000000001,4/23/20,184,2,0,wpro
Zhejiang,China,29.1832,120.0934,4/23/20,1268,1,1256,wpro
,Colombia,4.5709,-74.2973,4/23/20,4561,215,927,paho
,Congo (Brazzaville),-4.0383,21.7587,4/23/20,186,6,16,afro
,Congo (Kinshasa),-4.0383,21.7587,4/23/20,377,25,47,afro
,Costa Rica,9.7489,-83.7534,4/23/20,686,6,196,paho
,Cote d'Ivoire,7.54,-5.5471,4/23/20,1004,14,359,afro
,Croatia,45.1,15.2,4/23/20,1981,50,883,euro
,Diamond Princess,0.0,0.0,4/23/20,712,13,645,
,Cuba,22.0,-80.0,4/23/20,1235,43,365,paho
,Cyprus,35.1264,33.4299,4/23/20,795,13,98,euro
,Czechia,49.8175,15.472999999999999,4/23/20,7187,210,0,euro
Faroe Islands,Denmark,61.8926,-6.9118,4/23/20,187,0,178,euro
Greenland,Denmark,71.7069,-42.6043,4/23/20,11,0,11,euro
,Denmark,56.2639,9.5018,4/23/20,8073,394,5384,euro
,Djibouti,11.8251,42.5903,4/23/20,986,2,252,emro
,Dominican Republic,18.7357,-70.1627,4/23/20,5543,265,581,paho
,Ecuador,-1.8312,-78.1834,4/23/20,11183,560,1328,paho
,Egypt,26.0,30.0,4/23/20,3891,287,1004,emro
,El Salvador,13.7942,-88.8965,4/23/20,250,8,67,paho
,Equatorial Guinea,1.5,10.0,4/23/20,84,1,7,afro
,Eritrea,15.1794,39.7823,4/23/20,39,0,6,afro
,Estonia,58.5953,25.0136,4/23/20,1592,45,192,euro
,Eswatini,-26.5225,31.4659,4/23/20,31,1,8,afro
,Ethiopia,9.145,40.4897,4/23/20,116,3,21,afro
,Fiji,-17.7134,178.065,4/23/20,18,0,8,wpro
,Finland,64.0,26.0,4/23/20,4284,172,2000,euro
French Guiana,France,3.9339,-53.1258,4/23/20,107,1,84,euro
French Polynesia,France,-17.6797,149.4068,4/23/20,57,0,36,euro
Guadeloupe,France,16.25,-61.5833,4/23/20,148,12,76,euro
Mayotte,France,-12.8275,45.1662,4/23/20,326,4,125,euro
New Caledonia,France,-20.9043,165.618,4/23/20,18,0,17,euro
Reunion,France,-21.1351,55.2471,4/23/20,412,0,238,euro
Saint Barthelemy,France,17.9,-62.8333,4/23/20,6,0,6,euro
St Martin,France,18.0708,-63.0501,4/23/20,38,2,19,euro
Martinique,France,14.6415,-61.0242,4/23/20,164,14,73,euro
,France,46.2276,2.2137,4/23/20,157026,21825,41414,euro
,Gabon,-0.8037,11.6094,4/23/20,167,2,24,afro
,Gambia,13.4432,-15.3101,4/23/20,10,1,2,afro
,Georgia,42.3154,43.3569,4/23/20,425,5,111,euro
,Germany,51.0,9.0,4/23/20,153129,5575,103300,euro
,Ghana,7.9465,-1.0232,4/23/20,1154,9,99,afro
,Greece,39.0742,21.8243,4/23/20,2463,125,577,euro
,Guatemala,15.7835,-90.2308,4/23/20,384,11,30,paho
,Guinea,9.9456,-9.6966,4/23/20,862,6,170,afro
,Guyana,5.0,-58.75,4/23/20,70,7,9,paho
,Haiti,18.9712,-72.2852,4/23/20,72,5,2,paho
,Holy See,41.9029,12.4534,4/23/20,9,0,2,euro
,Honduras,15.2,-86.2419,4/23/20,519,47,31,paho
,Hungary,47.1625,19.5033,4/23/20,2284,239,390,euro
,Iceland,64.9631,-19.0208,4/23/20,1789,10,1509,euro
,India,21.0,78.0,4/23/20,23077,721,5012,searo
,Indonesia,-0.7893,113.9213,4/23/20,7775,647,960,searo
,Iran,32.0,53.0,4/23/20,87026,5481,64843,emro
,Iraq,33.0,44.0,4/23/20,1677,83,1171,emro
,Ireland,53.1424,-7.6921,4/23/20,17607,794,9233,euro
,Israel,31.0,35.0,4/23/20,14803,192,5611,euro
,Italy,43.0,12.0,4/23/20,189973,25549,57576,euro
,Jamaica,18.1096,-77.2975,4/23/20,257,6,28,paho
,Japan,36.0,138.0,4/23/20,12368,328,1494,wpro
,Jordan,31.24,36.51,4/23/20,437,7,318,emro
,Kazakhstan,48.0196,66.9237,4/23/20,2289,20,560,euro
,Kenya,-0.0236,37.9062,4/23/20,320,14,89,afro
,South Korea,36.0,128.0,4/23/20,10708,240,8501,wpro
,Kuwait,29.5,47.75,4/23/20,2399,14,498,emro
,Kyrgyzstan,41.2044,74.7661,4/23/20,631,8,302,euro
,Latvia,56.8796,24.6032,4/23/20,778,11,133,euro
,Lebanon,33.8547,35.8623,4/23/20,688,22,140,emro
,Liberia,6.4281,-9.4295,4/23/20,101,8,20,afro
,Liechtenstein,47.14,9.55,4/23/20,81,1,55,euro
,Lithuania,55.1694,23.8813,4/23/20,1398,40,399,euro
,Luxembourg,49.8153,6.1296,4/23/20,3665,83,728,euro
,Madagascar,-18.7669,46.8691,4/23/20,121,0,58,afro
,Malaysia,2.5,112.5,4/23/20,5603,95,3542,wpro
,Maldives,3.2028,73.2207,4/23/20,108,0,16,searo
,Malta,35.9375,14.3754,4/23/20,445,3,204,euro
,Mauritania,21.0079,10.9408,4/23/20,7,1,6,afro
,Mauritius,-20.2,57.5,4/23/20,331,9,266,afro
,Mexico,23.6345,-102.5528,4/23/20,11633,1069,2627,paho
,Moldova,47.4116,28.3699,4/23/20,2926,80,661,euro
,Monaco,43.7333,7.4167,4/23/20,94,4,35,euro
,Mongolia,46.8625,103.8467,4/23/20,36,0,9,wpro
,Montenegro,42.5,19.3,4/23/20,316,5,123,euro
,Morocco,31.7917,-7.0926,4/23/20,3568,155,456,emro
,Namibia,-22.9576,18.4904,4/23/20,16,0,7,afro
,Nepal,28.1667,84.25,4/23/20,48,0,10,searo
Aruba,Netherlands,12.5186,-70.0358,4/23/20,100,2,68,euro
Curacao,Netherlands,12.1696,-68.99,4/23/20,14,1,11,euro
Sint Maarten,Netherlands,18.0425,-63.0548,4/23/20,73,12,22,euro
,Netherlands,52.1326,5.2913,4/23/20,35729,4177,0,euro
,New Zealand,-40.9006,174.886,4/23/20,1456,17,1095,wpro
,Nicaragua,12.8654,-85.2072,4/23/20,11,3,7,paho
,Niger,17.6078,8.0817,4/23/20,671,24,256,afro
,Nigeria,9.082,8.6753,4/23/20,981,31,197,afro
,North Macedonia,41.6086,21.7453,4/23/20,1300,56,301,euro
,Norway,60.472,8.4689,4/23/20,7401,194,32,euro
,Oman,21.0,57.0,4/23/20,1716,9,307,emro
,Pakistan,30.3753,69.3451,4/23/20,11155,237,2527,emro
,Panama,8.538,-80.7821,4/23/20,5166,146,271,paho
,Papua New Guinea,-6.315,143.9555,4/23/20,8,0,0,wpro
,Paraguay,-23.4425,-58.4438,4/23/20,213,9,67,paho
,Peru,-9.19,-75.0152,4/23/20,20914,572,7422,paho
,Philippines,13.0,122.0,4/23/20,6981,462,722,wpro
,Poland,51.9194,19.1451,4/23/20,10511,454,1740,euro
,Portugal,39.3999,-8.2245,4/23/20,22353,820,1201,euro
,Qatar,25.3548,51.1839,4/23/20,7764,10,750,emro
,Romania,45.9432,24.9668,4/23/20,10096,545,2478,euro
,Russia,60.0,90.0,4/23/20,62773,555,4891,euro
,Rwanda,-1.9403,29.8739,4/23/20,154,0,87,afro
,Saint Lucia,13.9094,-60.9789,4/23/20,15,0,15,paho
,Saint Vincent and the Grenadines,12.9843,-61.2872,4/23/20,13,0,3,paho
,San Marino,43.9424,12.4578,4/23/20,501,40,63,euro
,Saudi Arabia,24.0,45.0,4/23/20,13930,121,1925,emro
,Senegal,14.4974,-14.4524,4/23/20,479,6,257,afro
,Serbia,44.0165,21.0059,4/23/20,7276,139,1067,euro
,Seychelles,-4.6796,55.492,4/23/20,11,0,6,afro
,Singapore,1.2833,103.8333,4/23/20,11178,12,924,wpro
,Slovakia,48.669,19.699,4/23/20,1325,15,288,euro
,Slovenia,46.1512,14.9955,4/23/20,1366,79,211,euro
,Somalia,5.1521,46.1996,4/23/20,328,16,8,emro
